Solver, Instance, Result
Gurobi(heur 32 thread), normalized-factor-size=9-P=149-Q=251.opb, 149.0
ParLS-PBO(32 thread), normalized-factor-size=9-P=149-Q=251.opb, 149.0
V1, normalized-factor-size=9-P=149-Q=251.opb, 149.0
V2, normalized-factor-size=9-P=149-Q=251.opb, 149.0
LS-PBO, normalized-factor-size=9-P=149-Q=271.opb, N/A
DeciLS-PBO, normalized-factor-size=9-P=149-Q=271.opb, N/A
PBO-IHS, normalized-factor-size=9-P=149-Q=271.opb, 149.0
Hybrid, normalized-factor-size=9-P=149-Q=271.opb, 149.0
SCIP, normalized-factor-size=9-P=149-Q=271.opb, 149.0
Gurobi(comp 1 thread), normalized-factor-size=9-P=149-Q=271.opb, 149.0
Gurobi(heur 1 thread), normalized-factor-size=9-P=149-Q=271.opb, 149.0
time-9, normalized-factor-size=9-P=149-Q=271.opb, 149.0
FiberSCIP, normalized-factor-size=9-P=149-Q=271.opb, 149.0
Gurobi(comp 32 thread), normalized-factor-size=9-P=149-Q=271.opb, 149.0
Gurobi(heur 32 thread), normalized-factor-size=9-P=149-Q=271.opb, 149.0
ParLS-PBO(32 thread), normalized-factor-size=9-P=149-Q=271.opb, 149.0
V1, normalized-factor-size=9-P=149-Q=271.opb, 149.0
V2, normalized-factor-size=9-P=149-Q=271.opb, 149.0
LS-PBO, normalized-factor-size=9-P=149-Q=293.opb, 293.0
DeciLS-PBO, normalized-factor-size=9-P=149-Q=293.opb, 149.0
PBO-IHS, normalized-factor-size=9-P=149-Q=293.opb, 149.0
Hybrid, normalized-factor-size=9-P=149-Q=293.opb, 149.0
SCIP, normalized-factor-size=9-P=149-Q=293.opb, 149.0
Gurobi(comp 1 thread), normalized-factor-size=9-P=149-Q=293.opb, 149.0
Gurobi(heur 1 thread), normalized-factor-size=9-P=149-Q=293.opb, 149.0
time-9, normalized-factor-size=9-P=149-Q=293.opb, 149.0
FiberSCIP, normalized-factor-size=9-P=149-Q=293.opb, 149.0
Gurobi(comp 32 thread), normalized-factor-size=9-P=149-Q=293.opb, 149.0
Gurobi(heur 32 thread), normalized-factor-size=9-P=149-Q=293.opb, 149.0
ParLS-PBO(32 thread), normalized-factor-size=9-P=149-Q=293.opb, 149.0
V1, normalized-factor-size=9-P=149-Q=293.opb, 149.0
V2, normalized-factor-size=9-P=149-Q=293.opb, 149.0
LS-PBO, normalized-factor-size=9-P=149-Q=397.opb, N/A
DeciLS-PBO, normalized-factor-size=9-P=149-Q=397.opb, N/A
PBO-IHS, normalized-factor-size=9-P=149-Q=397.opb, 149.0
Hybrid, normalized-factor-size=9-P=149-Q=397.opb, 149.0
SCIP, normalized-factor-size=9-P=149-Q=397.opb, 149.0
Gurobi(comp 1 thread), normalized-factor-size=9-P=149-Q=397.opb, 149.0
Gurobi(heur 1 thread), normalized-factor-size=9-P=149-Q=397.opb, 149.0
time-9, normalized-factor-size=9-P=149-Q=397.opb, 149.0
FiberSCIP, normalized-factor-size=9-P=149-Q=397.opb, 149.0
Gurobi(comp 32 thread), normalized-factor-size=9-P=149-Q=397.opb, 149.0
Gurobi(heur 32 thread), normalized-factor-size=9-P=149-Q=397.opb, 149.0
ParLS-PBO(32 thread), normalized-factor-size=9-P=149-Q=397.opb, 149.0
V1, normalized-factor-size=9-P=149-Q=397.opb, N/A
V2, normalized-factor-size=9-P=149-Q=397.opb, 149.0
LS-PBO, normalized-factor-size=9-P=149-Q=409.opb, N/A
DeciLS-PBO, normalized-factor-size=9-P=149-Q=409.opb, N/A
PBO-IHS, normalized-factor-size=9-P=149-Q=409.opb, 149.0
Hybrid, normalized-factor-size=9-P=149-Q=409.opb, 149.0
SCIP, normalized-factor-size=9-P=149-Q=409.opb, 149.0
Gurobi(comp 1 thread), normalized-factor-size=9-P=149-Q=409.opb, 149.0
Gurobi(heur 1 thread), normalized-factor-size=9-P=149-Q=409.opb, 149.0
time-9, normalized-factor-size=9-P=149-Q=409.opb, 149.0
FiberSCIP, normalized-factor-size=9-P=149-Q=409.opb, 149.0
Gurobi(comp 32 thread), normalized-factor-size=9-P=149-Q=409.opb, 149.0
Gurobi(heur 32 thread), normalized-factor-size=9-P=149-Q=409.opb, 149.0
ParLS-PBO(32 thread), normalized-factor-size=9-P=149-Q=409.opb, 149.0
V1, normalized-factor-size=9-P=149-Q=409.opb, 149.0
V2, normalized-factor-size=9-P=149-Q=409.opb, 149.0
LS-PBO, normalized-factor-size=9-P=149-Q=487.opb, 487.0
DeciLS-PBO, normalized-factor-size=9-P=149-Q=487.opb, 149.0
PBO-IHS, normalized-factor-size=9-P=149-Q=487.opb, 149.0
Hybrid, normalized-factor-size=9-P=149-Q=487.opb, 149.0
SCIP, normalized-factor-size=9-P=149-Q=487.opb, 149.0
Gurobi(comp 1 thread), normalized-factor-size=9-P=149-Q=487.opb, 149.0
Gurobi(heur 1 thread), normalized-factor-size=9-P=149-Q=487.opb, 149.0
time-9, normalized-factor-size=9-P=149-Q=487.opb, 149.0
FiberSCIP, normalized-factor-size=9-P=149-Q=487.opb, 149.0
Gurobi(comp 32 thread), normalized-factor-size=9-P=149-Q=487.opb, 149.0
Gurobi(heur 32 thread), normalized-factor-size=9-P=149-Q=487.opb, 149.0
ParLS-PBO(32 thread), normalized-factor-size=9-P=149-Q=487.opb, 149.0
V1, normalized-factor-size=9-P=149-Q=487.opb, 149.0
V2, normalized-factor-size=9-P=149-Q=487.opb, 149.0
LS-PBO, normalized-factor-size=9-P=149-Q=509.opb, N/A
DeciLS-PBO, normalized-factor-size=9-P=149-Q=509.opb, 509.0
PBO-IHS, normalized-factor-size=9-P=149-Q=509.opb, 149.0
Hybrid, normalized-factor-size=9-P=149-Q=509.opb, 149.0
SCIP, normalized-factor-size=9-P=149-Q=509.opb, 149.0
Gurobi(comp 1 thread), normalized-factor-size=9-P=149-Q=509.opb, 149.0
Gurobi(heur 1 thread), normalized-factor-size=9-P=149-Q=509.opb, 149.0
time-9, normalized-factor-size=9-P=149-Q=509.opb, N/A
FiberSCIP, normalized-factor-size=9-P=149-Q=509.opb, 149.0
Gurobi(comp 32 thread), normalized-factor-size=9-P=149-Q=509.opb, 149.0
Gurobi(heur 32 thread), normalized-factor-size=9-P=149-Q=509.opb, 149.0
ParLS-PBO(32 thread), normalized-factor-size=9-P=149-Q=509.opb, 149.0
V1, normalized-factor-size=9-P=149-Q=509.opb, 149.0
V2, normalized-factor-size=9-P=149-Q=509.opb, 149.0
LS-PBO, normalized-factor-size=9-P=151-Q=167.opb, N/A
DeciLS-PBO, normalized-factor-size=9-P=151-Q=167.opb, N/A
PBO-IHS, normalized-factor-size=9-P=151-Q=167.opb, 151.0
Hybrid, normalized-factor-size=9-P=151-Q=167.opb, 151.0
SCIP, normalized-factor-size=9-P=151-Q=167.opb, 151.0
Gurobi(comp 1 thread), normalized-factor-size=9-P=151-Q=167.opb, 151.0
Gurobi(heur 1 thread), normalized-factor-size=9-P=151-Q=167.opb, 151.0
time-9, normalized-factor-size=9-P=151-Q=167.opb, 151.0
FiberSCIP, normalized-factor-size=9-P=151-Q=167.opb, 151.0
Gurobi(comp 32 thread), normalized-factor-size=9-P=151-Q=167.opb, 151.0
Gurobi(heur 32 thread), normalized-factor-size=9-P=151-Q=167.opb, 151.0
ParLS-PBO(32 thread), normalized-factor-size=9-P=151-Q=167.opb, 151.0
V1, normalized-factor-size=9-P=151-Q=167.opb, 151.0
V2, normalized-factor-size=9-P=151-Q=167.opb, 151.0
LS-PBO, normalized-factor-size=9-P=157-Q=163.opb, 163.0
DeciLS-PBO, normalized-factor-size=9-P=157-Q=163.opb, 163.0
PBO-IHS, normalized-factor-size=9-P=157-Q=163.opb, 157.0
Hybrid, normalized-factor-size=9-P=157-Q=163.opb, 157.0
SCIP, normalized-factor-size=9-P=157-Q=163.opb, 157.0
Gurobi(comp 1 thread), normalized-factor-size=9-P=157-Q=163.opb, 157.0
Gurobi(heur 1 thread), normalized-factor-size=9-P=157-Q=163.opb, 157.0
time-9, normalized-factor-size=9-P=157-Q=163.opb, 157.0
FiberSCIP, normalized-factor-size=9-P=157-Q=163.opb, 157.0
Gurobi(comp 32 thread), normalized-factor-size=9-P=157-Q=163.opb, 157.0
Gurobi(heur 32 thread), normalized-factor-size=9-P=157-Q=163.opb, 157.0
ParLS-PBO(32 thread), normalized-factor-size=9-P=157-Q=163.opb, 157.0
V1, normalized-factor-size=9-P=157-Q=163.opb, 157.0
V2, normalized-factor-size=9-P=157-Q=163.opb, 157.0
LS-PBO, normalized-factor-size=9-P=157-Q=181.opb, N/A
DeciLS-PBO, normalized-factor-size=9-P=157-Q=181.opb, N/A
PBO-IHS, normalized-factor-size=9-P=157-Q=181.opb, 157.0
Hybrid, normalized-factor-size=9-P=157-Q=181.opb, 157.0
SCIP, normalized-factor-size=9-P=157-Q=181.opb, 157.0
Gurobi(comp 1 thread), normalized-factor-size=9-P=157-Q=181.opb, 157.0
Gurobi(heur 1 thread), normalized-factor-size=9-P=157-Q=181.opb, 157.0
time-9, normalized-factor-size=9-P=157-Q=181.opb, 157.0
FiberSCIP, normalized-factor-size=9-P=157-Q=181.opb, 157.0
Gurobi(comp 32 thread), normalized-factor-size=9-P=157-Q=181.opb, 157.0
Gurobi(heur 32 thread), normalized-factor-size=9-P=157-Q=181.opb, 157.0
ParLS-PBO(32 thread), normalized-factor-size=9-P=157-Q=181.opb, 157.0
V1, normalized-factor-size=9-P=157-Q=181.opb, 157.0
V2, normalized-factor-size=9-P=157-Q=181.opb, 157.0
LS-PBO, normalized-factor-size=9-P=157-Q=373.opb, N/A
DeciLS-PBO, normalized-factor-size=9-P=157-Q=373.opb, N/A
PBO-IHS, normalized-factor-size=9-P=157-Q=373.opb, 157.0
Hybrid, normalized-factor-size=9-P=157-Q=373.opb, 157.0
SCIP, normalized-factor-size=9-P=157-Q=373.opb, 157.0
Gurobi(comp 1 thread), normalized-factor-size=9-P=157-Q=373.opb, 157.0
Gurobi(heur 1 thread), normalized-factor-size=9-P=157-Q=373.opb, 157.0
time-9, normalized-factor-size=9-P=157-Q=373.opb, 157.0
FiberSCIP, normalized-factor-size=9-P=157-Q=373.opb, 157.0
Gurobi(comp 32 thread), normalized-factor-size=9-P=157-Q=373.opb, 157.0
Gurobi(heur 32 thread), normalized-factor-size=9-P=157-Q=373.opb, 157.0
ParLS-PBO(32 thread), normalized-factor-size=9-P=157-Q=373.opb, 157.0
V1, normalized-factor-size=9-P=157-Q=373.opb, 157.0
V2, normalized-factor-size=9-P=157-Q=373.opb, 157.0
LS-PBO, normalized-factor-size=9-P=167-Q=173.opb, 173.0
DeciLS-PBO, normalized-factor-size=9-P=167-Q=173.opb, 173.0
PBO-IHS, normalized-factor-size=9-P=167-Q=173.opb, 167.0
Hybrid, normalized-factor-size=9-P=167-Q=173.opb, 167.0
SCIP, normalized-factor-size=9-P=167-Q=173.opb, 167.0
Gurobi(comp 1 thread), normalized-factor-size=9-P=167-Q=173.opb, 167.0
Gurobi(heur 1 thread), normalized-factor-size=9-P=167-Q=173.opb, 167.0
time-9, normalized-factor-size=9-P=167-Q=173.opb, 167.0
FiberSCIP, normalized-factor-size=9-P=167-Q=173.opb, 167.0
Gurobi(comp 32 thread), normalized-factor-size=9-P=167-Q=173.opb, 167.0
Gurobi(heur 32 thread), normalized-factor-size=9-P=167-Q=173.opb, 167.0
ParLS-PBO(32 thread), normalized-factor-size=9-P=167-Q=173.opb, 167.0
V1, normalized-factor-size=9-P=167-Q=173.opb, 167.0
V2, normalized-factor-size=9-P=167-Q=173.opb, 167.0
LS-PBO, normalized-factor-size=9-P=167-Q=179.opb, 179.0
DeciLS-PBO, normalized-factor-size=9-P=167-Q=179.opb, 179.0
PBO-IHS, normalized-factor-size=9-P=167-Q=179.opb, 167.0
Hybrid, normalized-factor-size=9-P=167-Q=179.opb, 167.0
SCIP, normalized-factor-size=9-P=167-Q=179.opb, 167.0
Gurobi(comp 1 thread), normalized-factor-size=9-P=167-Q=179.opb, 167.0
Gurobi(heur 1 thread), normalized-factor-size=9-P=167-Q=179.opb, 167.0
time-9, normalized-factor-size=9-P=167-Q=179.opb, 167.0
FiberSCIP, normalized-factor-size=9-P=167-Q=179.opb, 167.0
Gurobi(comp 32 thread), normalized-factor-size=9-P=167-Q=179.opb, 167.0
Gurobi(heur 32 thread), normalized-factor-size=9-P=167-Q=179.opb, 167.0
ParLS-PBO(32 thread), normalized-factor-size=9-P=167-Q=179.opb, 167.0
V1, normalized-factor-size=9-P=167-Q=179.opb, 167.0
V2, normalized-factor-size=9-P=167-Q=179.opb, 167.0
LS-PBO, normalized-factor-size=9-P=167-Q=347.opb, N/A
DeciLS-PBO, normalized-factor-size=9-P=167-Q=347.opb, 347.0
PBO-IHS, normalized-factor-size=9-P=167-Q=347.opb, 167.0
Hybrid, normalized-factor-size=9-P=167-Q=347.opb, 167.0
SCIP, normalized-factor-size=9-P=167-Q=347.opb, 167.0
Gurobi(comp 1 thread), normalized-factor-size=9-P=167-Q=347.opb, 167.0
Gurobi(heur 1 thread), normalized-factor-size=9-P=167-Q=347.opb, 167.0
time-9, normalized-factor-size=9-P=167-Q=347.opb, 167.0
FiberSCIP, normalized-factor-size=9-P=167-Q=347.opb, 167.0
Gurobi(comp 32 thread), normalized-factor-size=9-P=167-Q=347.opb, 167.0
Gurobi(heur 32 thread), normalized-factor-size=9-P=167-Q=347.opb, 167.0
ParLS-PBO(32 thread), normalized-factor-size=9-P=167-Q=347.opb, 167.0
V1, normalized-factor-size=9-P=167-Q=347.opb, 167.0
V2, normalized-factor-size=9-P=167-Q=347.opb, 167.0
LS-PBO, normalized-factor-size=9-P=173-Q=173.opb, N/A
DeciLS-PBO, normalized-factor-size=9-P=173-Q=173.opb, N/A
PBO-IHS, normalized-factor-size=9-P=173-Q=173.opb, 173.0
Hybrid, normalized-factor-size=9-P=173-Q=173.opb, 173.0
SCIP, normalized-factor-size=9-P=173-Q=173.opb, 173.0
Gurobi(comp 1 thread), normalized-factor-size=9-P=173-Q=173.opb, 173.0
Gurobi(heur 1 thread), normalized-factor-size=9-P=173-Q=173.opb, 173.0
time-9, normalized-factor-size=9-P=173-Q=173.opb, N/A
FiberSCIP, normalized-factor-size=9-P=173-Q=173.opb, 173.0
Gurobi(comp 32 thread), normalized-factor-size=9-P=173-Q=173.opb, 173.0
Gurobi(heur 32 thread), normalized-factor-size=9-P=173-Q=173.opb, 173.0
ParLS-PBO(32 thread), normalized-factor-size=9-P=173-Q=173.opb, 173.0
V1, normalized-factor-size=9-P=173-Q=173.opb, 173.0
V2, normalized-factor-size=9-P=173-Q=173.opb, 173.0
LS-PBO, normalized-factor-size=9-P=173-Q=191.opb, N/A
DeciLS-PBO, normalized-factor-size=9-P=173-Q=191.opb, N/A
PBO-IHS, normalized-factor-size=9-P=173-Q=191.opb, 173.0
Hybrid, normalized-factor-size=9-P=173-Q=191.opb, 173.0
SCIP, normalized-factor-size=9-P=173-Q=191.opb, 173.0
Gurobi(comp 1 thread), normalized-factor-size=9-P=173-Q=191.opb, 173.0
Gurobi(heur 1 thread), normalized-factor-size=9-P=173-Q=191.opb, 173.0
time-9, normalized-factor-size=9-P=173-Q=191.opb, N/A
FiberSCIP, normalized-factor-size=9-P=173-Q=191.opb, 173.0
Gurobi(comp 32 thread), normalized-factor-size=9-P=173-Q=191.opb, 173.0
Gurobi(heur 32 thread), normalized-factor-size=9-P=173-Q=191.opb, 173.0
ParLS-PBO(32 thread), normalized-factor-size=9-P=173-Q=191.opb, 173.0
V1, normalized-factor-size=9-P=173-Q=191.opb, 173.0
V2, normalized-factor-size=9-P=173-Q=191.opb, 173.0
LS-PBO, normalized-factor-size=9-P=173-Q=211.opb, 173.0
DeciLS-PBO, normalized-factor-size=9-P=173-Q=211.opb, 173.0
PBO-IHS, normalized-factor-size=9-P=173-Q=211.opb, 173.0
Hybrid, normalized-factor-size=9-P=173-Q=211.opb, 173.0
SCIP, normalized-factor-size=9-P=173-Q=211.opb, 173.0
Gurobi(comp 1 thread), normalized-factor-size=9-P=173-Q=211.opb, 173.0
Gurobi(heur 1 thread), normalized-factor-size=9-P=173-Q=211.opb, 173.0
time-9, normalized-factor-size=9-P=173-Q=211.opb, 173.0
FiberSCIP, normalized-factor-size=9-P=173-Q=211.opb, 173.0
Gurobi(comp 32 thread), normalized-factor-size=9-P=173-Q=211.opb, 173.0
Gurobi(heur 32 thread), normalized-factor-size=9-P=173-Q=211.opb, 173.0
ParLS-PBO(32 thread), normalized-factor-size=9-P=173-Q=211.opb, 173.0
V1, normalized-factor-size=9-P=173-Q=211.opb, 173.0
V2, normalized-factor-size=9-P=173-Q=211.opb, 173.0
LS-PBO, normalized-factor-size=9-P=179-Q=509.opb, N/A
DeciLS-PBO, normalized-factor-size=9-P=179-Q=509.opb, N/A
PBO-IHS, normalized-factor-size=9-P=179-Q=509.opb, 179.0
Hybrid, normalized-factor-size=9-P=179-Q=509.opb, 179.0
SCIP, normalized-factor-size=9-P=179-Q=509.opb, 179.0
Gurobi(comp 1 thread), normalized-factor-size=9-P=179-Q=509.opb, 179.0
Gurobi(heur 1 thread), normalized-factor-size=9-P=179-Q=509.opb, 179.0
time-9, normalized-factor-size=9-P=179-Q=509.opb, N/A
FiberSCIP, normalized-factor-size=9-P=179-Q=509.opb, 179.0
Gurobi(comp 32 thread), normalized-factor-size=9-P=179-Q=509.opb, 179.0
Gurobi(heur 32 thread), normalized-factor-size=9-P=179-Q=509.opb, 179.0
ParLS-PBO(32 thread), normalized-factor-size=9-P=179-Q=509.opb, 179.0
V1, normalized-factor-size=9-P=179-Q=509.opb, 179.0
V2, normalized-factor-size=9-P=179-Q=509.opb, 179.0
LS-PBO, normalized-factor-size=9-P=17-Q=347.opb, 17.0
DeciLS-PBO, normalized-factor-size=9-P=17-Q=347.opb, 17.0
PBO-IHS, normalized-factor-size=9-P=17-Q=347.opb, 17.0
Hybrid, normalized-factor-size=9-P=17-Q=347.opb, 17.0
SCIP, normalized-factor-size=9-P=17-Q=347.opb, 17.0
Gurobi(comp 1 thread), normalized-factor-size=9-P=17-Q=347.opb, 17.0
Gurobi(heur 1 thread), normalized-factor-size=9-P=17-Q=347.opb, 17.0
time-9, normalized-factor-size=9-P=17-Q=347.opb, 17.0
FiberSCIP, normalized-factor-size=9-P=17-Q=347.opb, 17.0
Gurobi(comp 32 thread), normalized-factor-size=9-P=17-Q=347.opb, 17.0
Gurobi(heur 32 thread), normalized-factor-size=9-P=17-Q=347.opb, 17.0
ParLS-PBO(32 thread), normalized-factor-size=9-P=17-Q=347.opb, 17.0
V1, normalized-factor-size=9-P=17-Q=347.opb, 17.0
V2, normalized-factor-size=9-P=17-Q=347.opb, 17.0
LS-PBO, normalized-factor-size=9-P=17-Q=457.opb, 17.0
DeciLS-PBO, normalized-factor-size=9-P=17-Q=457.opb, 17.0
PBO-IHS, normalized-factor-size=9-P=17-Q=457.opb, 17.0
Hybrid, normalized-factor-size=9-P=17-Q=457.opb, N/A
SCIP, normalized-factor-size=9-P=17-Q=457.opb, 17.0
Gurobi(comp 1 thread), normalized-factor-size=9-P=17-Q=457.opb, 17.0
Gurobi(heur 1 thread), normalized-factor-size=9-P=17-Q=457.opb, 17.0
time-9, normalized-factor-size=9-P=17-Q=457.opb, 17.0
FiberSCIP, normalized-factor-size=9-P=17-Q=457.opb, 17.0
Gurobi(comp 32 thread), normalized-factor-size=9-P=17-Q=457.opb, 17.0
Gurobi(heur 32 thread), normalized-factor-size=9-P=17-Q=457.opb, 17.0
ParLS-PBO(32 thread), normalized-factor-size=9-P=17-Q=457.opb, 17.0
V1, normalized-factor-size=9-P=17-Q=457.opb, 17.0
V2, normalized-factor-size=9-P=17-Q=457.opb, 17.0
LS-PBO, normalized-factor-size=9-P=17-Q=487.opb, 17.0
DeciLS-PBO, normalized-factor-size=9-P=17-Q=487.opb, 17.0
PBO-IHS, normalized-factor-size=9-P=17-Q=487.opb, 17.0
Hybrid, normalized-factor-size=9-P=17-Q=487.opb, 17.0
SCIP, normalized-factor-size=9-P=17-Q=487.opb, 17.0
Gurobi(comp 1 thread), normalized-factor-size=9-P=17-Q=487.opb, 17.0
Gurobi(heur 1 thread), normalized-factor-size=9-P=17-Q=487.opb, 17.0
time-9, normalized-factor-size=9-P=17-Q=487.opb, 17.0
FiberSCIP, normalized-factor-size=9-P=17-Q=487.opb, 17.0
Gurobi(comp 32 thread), normalized-factor-size=9-P=17-Q=487.opb, 17.0
Gurobi(heur 32 thread), normalized-factor-size=9-P=17-Q=487.opb, 17.0
ParLS-PBO(32 thread), normalized-factor-size=9-P=17-Q=487.opb, 17.0
V1, normalized-factor-size=9-P=17-Q=487.opb, 17.0
V2, normalized-factor-size=9-P=17-Q=487.opb, 17.0
LS-PBO, normalized-factor-size=9-P=191-Q=251.opb, 251.0
DeciLS-PBO, normalized-factor-size=9-P=191-Q=251.opb, 191.0
PBO-IHS, normalized-factor-size=9-P=191-Q=251.opb, 191.0
Hybrid, normalized-factor-size=9-P=191-Q=251.opb, 191.0
SCIP, normalized-factor-size=9-P=191-Q=251.opb, 191.0
Gurobi(comp 1 thread), normalized-factor-size=9-P=191-Q=251.opb, 191.0
Gurobi(heur 1 thread), normalized-factor-size=9-P=191-Q=251.opb, 191.0
time-9, normalized-factor-size=9-P=191-Q=251.opb, 191.0
FiberSCIP, normalized-factor-size=9-P=191-Q=251.opb, 191.0
Gurobi(comp 32 thread), normalized-factor-size=9-P=191-Q=251.opb, 191.0
Gurobi(heur 32 thread), normalized-factor-size=9-P=191-Q=251.opb, 191.0
ParLS-PBO(32 thread), normalized-factor-size=9-P=191-Q=251.opb, 191.0
V1, normalized-factor-size=9-P=191-Q=251.opb, 191.0
V2, normalized-factor-size=9-P=191-Q=251.opb, 191.0
LS-PBO, normalized-factor-size=9-P=191-Q=389.opb, 389.0
DeciLS-PBO, normalized-factor-size=9-P=191-Q=389.opb, 389.0
PBO-IHS, normalized-factor-size=9-P=191-Q=389.opb, 191.0
Hybrid, normalized-factor-size=9-P=191-Q=389.opb, 191.0
SCIP, normalized-factor-size=9-P=191-Q=389.opb, 191.0
Gurobi(comp 1 thread), normalized-factor-size=9-P=191-Q=389.opb, 191.0
Gurobi(heur 1 thread), normalized-factor-size=9-P=191-Q=389.opb, 191.0
time-9, normalized-factor-size=9-P=191-Q=389.opb, 191.0
FiberSCIP, normalized-factor-size=9-P=191-Q=389.opb, 191.0
Gurobi(comp 32 thread), normalized-factor-size=9-P=191-Q=389.opb, 191.0
Gurobi(heur 32 thread), normalized-factor-size=9-P=191-Q=389.opb, 191.0
ParLS-PBO(32 thread), normalized-factor-size=9-P=191-Q=389.opb, 191.0
V1, normalized-factor-size=9-P=191-Q=389.opb, 191.0
V2, normalized-factor-size=9-P=191-Q=389.opb, 191.0
LS-PBO, normalized-factor-size=9-P=191-Q=449.opb, 191.0
DeciLS-PBO, normalized-factor-size=9-P=191-Q=449.opb, 191.0
PBO-IHS, normalized-factor-size=9-P=191-Q=449.opb, 191.0
Hybrid, normalized-factor-size=9-P=191-Q=449.opb, 191.0
SCIP, normalized-factor-size=9-P=191-Q=449.opb, 191.0
Gurobi(comp 1 thread), normalized-factor-size=9-P=191-Q=449.opb, 191.0
Gurobi(heur 1 thread), normalized-factor-size=9-P=191-Q=449.opb, 191.0
time-9, normalized-factor-size=9-P=191-Q=449.opb, 191.0
FiberSCIP, normalized-factor-size=9-P=191-Q=449.opb, 191.0
Gurobi(comp 32 thread), normalized-factor-size=9-P=191-Q=449.opb, 191.0
Gurobi(heur 32 thread), normalized-factor-size=9-P=191-Q=449.opb, 191.0
ParLS-PBO(32 thread), normalized-factor-size=9-P=191-Q=449.opb, 191.0
V1, normalized-factor-size=9-P=191-Q=449.opb, 191.0
V2, normalized-factor-size=9-P=191-Q=449.opb, 191.0
LS-PBO, normalized-factor-size=9-P=191-Q=509.opb, 191.0
DeciLS-PBO, normalized-factor-size=9-P=191-Q=509.opb, 191.0
PBO-IHS, normalized-factor-size=9-P=191-Q=509.opb, 191.0
Hybrid, normalized-factor-size=9-P=191-Q=509.opb, 191.0
SCIP, normalized-factor-size=9-P=191-Q=509.opb, 191.0
Gurobi(comp 1 thread), normalized-factor-size=9-P=191-Q=509.opb, 191.0
Gurobi(heur 1 thread), normalized-factor-size=9-P=191-Q=509.opb, 191.0
time-9, normalized-factor-size=9-P=191-Q=509.opb, 191.0
FiberSCIP, normalized-factor-size=9-P=191-Q=509.opb, 191.0
Gurobi(comp 32 thread), normalized-factor-size=9-P=191-Q=509.opb, 191.0
Gurobi(heur 32 thread), normalized-factor-size=9-P=191-Q=509.opb, 191.0
ParLS-PBO(32 thread), normalized-factor-size=9-P=191-Q=509.opb, 191.0
V1, normalized-factor-size=9-P=191-Q=509.opb, 191.0
V2, normalized-factor-size=9-P=191-Q=509.opb, 191.0
LS-PBO, normalized-factor-size=9-P=197-Q=479.opb, N/A
DeciLS-PBO, normalized-factor-size=9-P=197-Q=479.opb, N/A
PBO-IHS, normalized-factor-size=9-P=197-Q=479.opb, 197.0
Hybrid, normalized-factor-size=9-P=197-Q=479.opb, 197.0
SCIP, normalized-factor-size=9-P=197-Q=479.opb, 197.0
Gurobi(comp 1 thread), normalized-factor-size=9-P=197-Q=479.opb, 197.0
Gurobi(heur 1 thread), normalized-factor-size=9-P=197-Q=479.opb, 197.0
time-9, normalized-factor-size=9-P=197-Q=479.opb, N/A
FiberSCIP, normalized-factor-size=9-P=197-Q=479.opb, 197.0
Gurobi(comp 32 thread), normalized-factor-size=9-P=197-Q=479.opb, 197.0
Gurobi(heur 32 thread), normalized-factor-size=9-P=197-Q=479.opb, 197.0
ParLS-PBO(32 thread), normalized-factor-size=9-P=197-Q=479.opb, 197.0
V1, normalized-factor-size=9-P=197-Q=479.opb, 197.0
V2, normalized-factor-size=9-P=197-Q=479.opb, 197.0
LS-PBO, normalized-factor-size=9-P=211-Q=347.opb, N/A
DeciLS-PBO, normalized-factor-size=9-P=211-Q=347.opb, N/A
PBO-IHS, normalized-factor-size=9-P=211-Q=347.opb, 211.0
Hybrid, normalized-factor-size=9-P=211-Q=347.opb, N/A
SCIP, normalized-factor-size=9-P=211-Q=347.opb, 211.0
Gurobi(comp 1 thread), normalized-factor-size=9-P=211-Q=347.opb, 211.0
